row_id,boardgame,release_year,min_players,max_players,min_playtime,max_playtime,minimum_age,avg_rating,num_ratings,complexity,rank_overall,owned,wishlisted,total_plays,fans,page_views,amazon_price,std_deviation,comments,monthly_plays,previously_owned,for_trade,want_trade,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,categories,mechanics,families,designers,artists,publishers,solo_designers,developers,graphic_designers,sculptors,editors,writers,insert_designers,rank_strategy,rank_thematic,rank_family,rank_war,rank_customizable,rank_abstract,rank_party,rank_childrens,url,description
844,Diplomacy,1959,2,7,360,360,12,7.039,13699,3.33,844,24973,2186,10729,849,1532719,29.99,1.92,4782,10,3530,1156,183,134,255,406,511,970,2300,3300,2800,1700,1400,Bluffing; Negotiation; Political; Post-Napoleonic; Wargame,Area Majority / Influence; Area Movement; Negotiation; Player Elimination; Prisoner's Dilemma; Simulation; Simultaneous Action Selection,Components: Miniatures; Continents: Europe; Country: Austria-Hungary; Country: France; Country: Germany; Country: Italy; Country: Ottoman Empire; Country: Russia; Country: United Kingdom; Digital Implementations: VASSAL; Game: Diplomacy; Misc: BGG Hall of Fame; Misc: Dice Tower Hall of Fame; Region: Mediterranean Sea; War Battlespace: Land warfare; War Level of Command: Strategic,Allan B. Calhamer,Blake Beasley; Hugh Bredin; Vincent Dutrait; Gilles Lautussier; Janos Orban; Guillaume Rohmer; Allison Shinkle,"The Avalon Hill Game Co; Games Research, Inc.; (Self-Published); asmodee; Avalon Hill; Banana Games; Descartes Editeur; Devir; Editrice Giochi; Gibsons; Grow Jogos e Brinquedos; Intellectual Diversions; Jedko Games; Joc Internacional; Jumbo; Kipo's; Kod Kod; Miro Company; Mondadori Giochi; Parker Brothers; Parker Spiele; Philmar; Renegade Game Studios; Waddington Sanders Ltd.; Waddingtons",,['Thomas Haver'],,,,,,625,,,269,,,,,https://boardgamegeek.com/boardgame/483/diplomacy,Powers of post-Victorian Europe cooperate and clash to become master of the Continent
845,Messina 1347,2021,1,4,60,140,14,7.521,3652,3.59,845,6799,1283,11282,321,512620,27.47,1.15,610,76,1045,190,171,3,8,13,38,105,334,940,1600,515,121,Economic; Medical; Medieval,Grid Movement; Income; Modular Board; Solo / Solitaire Game; Track Movement; Variable Player Powers; Variable Set-up; Worker Placement,Country: Italy; Digital Implementations: Yucata; Islands: Sicily (Italy); Medical: Diseases; Theme: Plague Epidemic,Raúl Fernández Aparicio; Vladimír Suchý,Michal Peichl,Delicious Games; Arrakis Games; Fox in the Box; Gém Klub Kft.; Hobby World; Jumping Turtle Games; Mosaico Jogos; MTS Games; Portal Games; Rio Grande Games; 数寄ゲームズ (Suki Games); Tesla Games; YOKA Games,,,['Michal Peichl'],,"['Jason Holt', 'Katerina Sucha']",['Jason Holt'],,463,,,,,,,,https://boardgamegeek.com/boardgame/238799/messina-1347,"Rescue citizens, let them work in your estate & fight the plague."
846,Detective Club,2018,4,8,45,45,8,7.374,4638,1.26,846,7775,2501,12492,267,475053,,1.26,845,60,703,76,304,7,6,25,65,189,569,1400,1600,575,213,Bluffing; Card Game; Deduction; Humor; Party Game,Roles with Asymmetric Information; Storytelling; Targeted Clues; Team-Based Game; Voting,Mechanism: Image Interpretation,Oleksandr Nevskiy,M81 Studio,"IGAMES; Albi; AURUM, Inc.; Blackrock Games; Blue Orange Games; Engames; Fantasmagoria; FoxGames; HUCH!; Jumping Turtle Games; Ludicus Games; MEBO Games; MIPL; Playagame Edizioni; Reflexshop; Swan Panasia Co., Ltd.",,,,,['Brandan Parsons'],,,,,,,,,33,,https://boardgamegeek.com/boardgame/256788/detective-club,Come up with an explanation for your surreal cards to hide your secret role.
847,Smash Up: Awesome Level 9000,2013,2,2,45,45,12,7.21,7166,2.12,847,19025,625,5747,205,248263,,1.35,1013,5,2431,480,64,17,23,65,123,370,1100,2400,2000,767,331,Card Game; Fantasy; Horror; Humor; Spies / Secret Agents,Area Majority / Influence; Hand Management; Take That; Variable Player Powers,Game: Smash Up; Theme: Steampunk,Paul Peterson,Conceptopolis; Dinobot Illustration,Alderac Entertainment Group; Bard Centrum Gier; Edge Entertainment; Galápagos Jogos; Hobby World; IELLO; Kaissa Chess & Games; Pegasus Spiele; uplay.it edizioni,,"['Todd Rowland', 'Mark Wootton']",['Kali Fitzgerald'],,,,,555,,234,,,,,,https://boardgamegeek.com/boardgame/134726/smash-up-awesome-level-9000,"Now you can fight with killer plants, ghosts, steampunk, and bear cavalry!"
848,Fury of Dracula (Second Edition),2005,2,5,120,180,10,7.084,9408,2.95,848,9990,1714,13554,551,908731,,1.45,2453,7,2569,331,327,30,57,136,271,558,1400,2900,2600,1100,323,Adventure; Deduction; Fighting; Horror; Novel-based,Dice Rolling; Hidden Movement; Point to Point Movement; Secret Unit Deployment; Team-Based Game; Variable Player Powers,Books: Dracula; Components: Map (Continental / National scale); Continents: Europe; Creatures: Vampires; Game: Fury of Dracula; Mechanism: Hidden Movement; Players: One versus Many,Stephen Hand; Kevin Wilson,Ed Bourelle; Anders Finér; Andrew Navaro; Scott Nicely,Fantasy Flight Games; Delta Vision Publishing; Devir; Galakta; Heidelberger Spieleverlag; Hobby World; Smart Ltd; Stratelibri; Ubik,,,['Andrew Navaro'],,,,,,214,,,,,,,https://boardgamegeek.com/boardgame/20963/fury-of-dracula-second-edition,"The vampire hunters chase Dracula through Europe, while evading his deadly traps."
849,Dragon Castle,2017,1,4,30,45,8,7.108,8149,2.0,849,11936,2016,31624,358,552145,73.36,1.18,1333,50,1818,288,253,11,19,60,118,379,1300,3000,2500,589,186,Abstract Strategy,End Game Bonuses; Layering; Open Drafting; Pattern Building; Pattern Recognition; Tile Placement; Variable Player Powers; Variable Set-up,Country: China; Digital Implementations: Board Game Arena; Digital Implementations: Google Play; Digital Implementations: Steam; Digital Implementations: Tabletopia; Game: Dragon Castle; Players: Games with expansions that add solo play; Traditional Games: Mahjong,Hjalmar Hach; Luca Ricci; Lorenzo Silva,Cinyee Chiu,Horrible Guild; Angry Lion Games; Broadway Toys LTD; CMON Global Limited; Delta Vision Publishing; Dino Toys s. r. o.; Divercentro; Edge Entertainment; Galápagos Jogos; Ghenos Games; Hobby Japan; InterHit; Rebel Sp. z o.o.,,,['Noa Vassalli'],,,,,,,223,,,41,,,https://boardgamegeek.com/boardgame/232219/dragon-castle,Draft Mahjong-like tiles and place them carefully to create the best castle.
850,Perudo,1800,2,10,15,30,8,6.926,16193,1.25,850,22679,1554,118429,369,978979,32.99,1.41,4270,561,1745,396,144,55,70,192,453,1200,3200,5600,3600,1300,583,Bluffing; Children's Game; Dice; Movies / TV / Radio theme; Party Game,Betting and Bluffing; Dice Rolling; Player Elimination,Brands: Disney; Components: Dice Cup / Dice Tower / Dice Tray; Components: Dice with Icons; Containers: Drawstring Bag; Containers: Tin/Metal Box; Digital Implementations: Board Game Arena; Digital Implementations: BrettspielWelt; Digital Implementations: Tabletopia; Mechanism: Bluffing – Dice Cup; Movies: Pirates of the Caribbean; Theme: Pirates; TV Shows: The Simpsons; TV Shows: Wayne's World,Richard Borg,Rita Åse; Bildgården AB; Design Edge; Wanjin Gill; H.P. Hoff; Martin Lodewijk; Thierry Masson; Heinz Grafische Werke; Ron Zalme,"(Public Domain); Endless Games (I); F.X. Schmid; Milton Bradley; (Self-Published); 25th Century Games; A. F. Blake Enterprises; Alga; Arclight Games; asmodee; BASF-Knoll; Blake Enterprises; Brimtoy; Brybelly; Cappelen Damm AS; Cardinal; Crown & Andrews Ltd.; Dal Negro; E. S. Lowe Company Inc.; Fantastic Factory; Friendly Games, Inc.; Front Porch Classics; Gém Klub Kft.; Giochi Uniti; Goliath Games; Grafix BV; Hasbro; Hazgaard Editions; Inca Perudo; International Games; Jumbo; Korea Boardgames; KOZAK Games; L4 Studios; Mattel, Inc.; McNaughty Games; Mr. B Games; N.W. Damm & Søn (Damm); The Op Games; Outset Media; Parker Brothers; Paul Lamond Games Ltd; Piatnik; Planet Finska; Playte; Pressman Toy Corp.; Ravensburger; Reveal Entertainment, Inc.; Spin Master Ltd.; Stupor Mundi; University Games; Walt Disney Productions (Disney); Zygomatic",,,,,,,,,,263,,,,63,,https://boardgamegeek.com/boardgame/45/perudo,"Roll dice, take a chance, and bluff your way to victory in this game of luck!"
851,Empire of the Sun: The Pacific War 1941-1945,2005,1,2,360,360,12,8.265,2108,4.39,851,6636,1352,3237,559,1233577,,1.58,978,4,687,99,220,9,14,21,18,56,108,263,528,610,492,Nautical; Wargame; World War II,Action Points; Campaign / Battle Card Driven; Dice Rolling; Grid Movement; Hexagon Grid; Ratio / Combat Results Table; Simulation,Continents: Asia; Country: Japan; Country: USA; History: World War II (Pacific); Players: Games with Solitaire Rules; Players: Wargames with Solitaire Rules; Region: Pacific Ocean; Series: Empire of the Sun (RBM Studio); War Battlespace: Amphibious warfare; War Battlespace: Naval warfare; War Level of Command: Strategic,Mark Herman,Dave Lawrence; Rodger B. MacGowan; Mark Simonitch,GMT Games; Devir,,,,,,,,,,,8,,,,,https://boardgamegeek.com/boardgame/11825/empire-of-the-sun-the-pacific-war-1941-1945,Strategic-level conflict simulation covering the Pacific War between US and Japan.
852,Khôra: Rise of an Empire,2021,2,4,75,75,14,7.388,4458,2.76,852,7508,1325,14039,271,509057,29.97,1.21,724,127,1020,170,157,4,10,31,62,144,473,1400,1700,529,159,Ancient; City Building; Economic,Dice Rolling; Income; Investment; Open Drafting; Race; Simultaneous Action Selection; Tech Trees / Tech Tracks,Admin: Better Description Needed!; Ancient: Greece; Misc: Watch It Played How To Videos,Head Quarter Simulation Game Club,David Chapoulet; Jocelyn 'Joc' Millet,IELLO; BoardBros; Devir; Hobby World; Hutter Trade GmbH + Co KG; Kilogames; Korea Boardgames; Mancalamaro; Portal Games; White Goblin Games,,,['Vincent Mougenot'],,,,,498,,,,,,,,https://boardgamegeek.com/boardgame/299684/khora-rise-of-an-empire,"In Ancient Greece, develop your city-state faster and better than your opponents!"
853,Shadows of Brimstone: Swamps of Death,2014,1,4,90,180,12,8.036,2497,3.4,853,5840,1031,5270,559,407657,104.99,1.62,482,7,773,94,221,15,11,23,44,74,150,406,659,639,478,Adventure; American West; Exploration; Fantasy; Horror; Miniatures,Cooperative Game; Dice Rolling; Grid Movement; Modular Board; Role Playing; Variable Player Powers,Category: Dungeon Crawler; Crowdfunding: Kickstarter; Game: Shadows of Brimstone; History: American Old West (Wild West); Mechanism: Campaign Games; Players: Games with Solitaire Rules; Theme: Mining; Theme: Wetlands / Swamps / Bogs / Fens / Marshland,Jason C. Hill,Gaël Goumon; Jack Scott Hill; Ralph Horsley; Tomasz Jedruszek; Brian Snoddy; Ben Wootten,Flying Frog Productions,,,,,,,,,119,,,,,,,https://boardgamegeek.com/boardgame/150997/shadows-of-brimstone-swamps-of-death,Co-op dungeon crawl the monster-ridden Old West mines and hot Jargono otherworld.
854,Coal Baron,2013,2,4,60,75,10,7.27,5242,2.53,854,6213,1318,13243,236,471297,,1.13,1113,51,1260,137,306,3,9,21,52,212,680,1800,1800,508,132,Industry / Manufacturing; Trains; Transportation,Action Points; Area Majority / Influence; Contracts; Pick-up and Deliver; Set Collection; Tile Placement; Worker Placement,Admin: Better Description Needed!; Country: Germany; Crowdfunding: Kickstarter; Digital Implementations: Board Game Arena; Theme: Mining,Michael Kiesling; Wolfgang Kramer,Frédéric Brogard; Dennis Lohausen,C and C Publishing; eggertspiele; Delta Vision Publishing; Gigamic; Lacerta; Ludonova; Passe Ton Tour Games; Pegasus Spiele; R&R Games,,['Viktor Kobilke'],,,['Viktor Kobilke'],,,503,,,,,,,,https://boardgamegeek.com/boardgame/143515/coal-baron,"Mine coal, fulfill and deliver orders as you vie to become the top coal baron."
855,Prêt-à-Porter,2010,2,4,90,90,10,7.282,5141,3.56,855,9517,1514,10730,299,716030,53.95,1.35,1225,20,2006,392,302,14,21,48,120,236,609,1400,1800,667,171,Economic; Industry / Manufacturing,Loans; Open Drafting; Set Collection; Worker Placement,Crowdfunding: Kickstarter; Digital Implementations: TableTop Simulator Mod (TTS); Theme: Art; Theme: Fashion; Theme: Sewing / Knitting / Cloth-Making,Piotr Haraszczak; Ignacy Trzewiczek,Mariusz Gandzel; Maciej Janik; Tomasz Jedruszek; Mateusz Kopacz; Kwanchai Moriya; Michał Oracz; Darek Zabrocki,Portal Games; Brain Star; DiceTree Games; Maldito Games; Pegasus Spiele; Zvezda,,,"['Mateusz Kopacz', 'Rafał Szyma']",,,,,504,,,,,,,,https://boardgamegeek.com/boardgame/87890/pret-a-porter,An economic strategy game set in the world of fashion.
856,Steampunk Rally,2015,2,8,45,60,14,7.145,7052,2.63,856,10120,1949,15387,494,632804,,1.30,1451,29,1882,332,253,7,21,56,189,365,1000,2300,2200,724,209,Dice; Racing; Science Fiction,"Closed Drafting; Deck, Bag, and Pool Building; Dice Rolling; Modular Board; Race; Resource to Move; Simultaneous Action Selection; Track Movement; Variable Player Powers; Worker Placement with Dice Workers",Crowdfunding: Kickstarter; Crowdfunding: Wspieram; Digital Implementations: Tabletopia; Game: Steampunk Rally; Mechanism: Tableau Building; Organizations: The Game Artisans of Canada; Theme: Mad Science / Mad Scientist; Theme: Steampunk,Orin Bishop,Lina Cossette; David Forest,"Roxley; (Web published); Games Factory Publishing; MYBG Co., Ltd.",,,,,,,,547,,229,,,,,,https://boardgamegeek.com/boardgame/162007/steampunk-rally,Race in wacky contraptions as a variety of history’s greatest inventors.
857,K2,2010,1,5,60,60,8,7.004,10853,2.25,857,11641,2541,28252,440,748807,146.43,1.25,2052,36,2416,319,517,16,31,111,242,614,1800,4000,3000,796,219,Adventure; Exploration; Sports,Hand Management; Movement Points; Player Elimination; Point to Point Movement; Push Your Luck; Simultaneous Action Selection; Solo / Solitaire Game; Turn Order: Progressive; Variable Set-up,Country: Pakistan; Digital Implementations: Board Game Arena; Digital Implementations: Steam; Digital Implementations: Tabletopia; Mountain: Himalayas; Mountains: K2; Players: Games with Solitaire Rules; Sports: Mountain Climbing,Adam Kałuża,Jarek Nocoń,"Rebel Sp. z o.o.; Common Man Games; Ediciones MasQueOca; Heidelberger Spieleverlag; IGAMES; Pygmalino; Rebel Studio; Swan Panasia Co., Ltd.; テンデイズゲームズ (TendaysGames); White Goblin Games",,,,,,,,,240,252,,,,,,https://boardgamegeek.com/boardgame/73761/k2,Compete to reach the top of an extremely dangerous Himalayan peak.
858,Wizard,1984,3,6,45,45,10,6.991,12751,1.71,858,23510,667,62856,357,669064,,1.41,2480,372,1482,364,56,39,63,133,335,858,2400,4300,3000,1100,505,Card Game; Fantasy,Betting and Bluffing; Hand Management; Predictive Bid; Trick-taking,Containers: Tin/Metal Box; Creatures: Dwarves & Gnomes; Creatures: Fairies / Elves / Pixies; Digital Implementations: Board Game Arena; Digital Implementations: BrettspielWelt; Series: Wizard (Amigo),Ken Fisher,Franz Vohwinkel,"K. Fisher Enterprises Ltd.; (Unknown); 999 Games; AMIGO; Broadway Toys LTD; Canada Games Company Lmt.; Copag Cards (Copag); Dino Toys s. r. o.; Fantasmagoria; Fractal Juegos; G3; Gametrade Distribuzione; Gigamic; GP Games; KADABRA; Kaissa Chess & Games; Korea Boardgames; Laser plus; Lautapelit.fi; Modiano; Morapiaf; PaperGames (III); Piatnik; REXhry; Swan Panasia Co., Ltd.; U.S. Games Systems, Inc.; The United States Playing Card Company; VR Distribution; Zvezda",,,,,,,,,,258,,,,,,https://boardgamegeek.com/boardgame/1465/wizard,"Predict how many tricks you'll win, with the help of Wizards and Jesters."
859,Century: Eastern Wonders,2018,2,4,30,45,8,7.109,7848,2.1,859,15387,1473,19584,276,499896,28.49,1.14,1309,44,2096,317,163,6,18,42,96,353,1200,3100,2300,537,173,Nautical,Contracts; Grid Movement; Modular Board; Pick-up and Deliver; Point to Point Movement; Set Collection,Components: Wooden pieces & boards; Game: Century (Plan B Games); Region: Oceania,Emerson Matsuuchi,Atha Kanaani; Chris Quilliams,Plan B Games; Arclight Games; asmodee; Bright World Games; Broadway Toys LTD; Cube Factory of Ideas; Devir; Esdevium; Gamemasters Inc.; LudoSentinel; Mandoo Games; Pegasus Spiele; Piatnik,,,,,,,,,,226,,,,,,https://boardgamegeek.com/boardgame/242574/century-eastern-wonders,Explore the high seas to establish new spice trading networks among the islands.
860,Leaving Earth,2015,1,5,60,180,15,7.727,2966,3.76,860,5521,3746,7425,658,965402,149.95,1.54,871,15,1070,110,663,13,14,30,53,120,246,575,927,665,325,Card Game; Math; Science Fiction; Space Exploration,Modular Board; Pick-up and Deliver; Point to Point Movement; Push Your Luck; Resource to Move; Scenario / Mission / Campaign Game; Simulation; Solo / Solitaire Game,Components: Map (Interplanetary or Interstellar scale); Decades: The 1950's; Game: Leaving Earth; Occupation: Astronaut; Players: Games with Solitaire Rules; Space: Earth's Solar System,Joseph Fatula,Joseph Fatula,"The Lumenaris Group, Inc.",,,,,,,,473,146,,,,,,,https://boardgamegeek.com/boardgame/173064/leaving-earth,Space agencies launch realistic rockets to explore space and nearby planets.
861,Defenders of the Realm,2010,1,4,90,90,13,7.272,5530,2.69,861,6994,2567,15356,677,1164740,,1.41,1560,8,1529,272,431,11,17,47,124,305,776,1600,1600,765,286,Adventure; Fantasy; Fighting,Action Points; Cooperative Game; Dice Rolling; Hand Management; Point to Point Movement; Variable Player Powers,Category: Tower Defense; Components: Gems/Crystals; Components: Map (Continental / National scale); Components: Miniatures; Creatures: Dragons; Game: Defenders of the Realm; Players: Games with Solitaire Rules,Richard Launius,Larry Elmore,Eagle-Gryphon Games,,,,,,,,,185,,,,,,,https://boardgamegeek.com/boardgame/65532/defenders-of-the-realm,Fantasy heroes join forces and cards to defeat the ever advancing enemy hordes.
862,Dogs of War,2014,3,5,75,75,14,7.522,3541,2.66,862,4493,1520,7231,309,531368,,1.28,813,21,789,99,390,7,5,19,54,106,359,963,1300,554,201,Abstract Strategy; Fantasy; Negotiation; Renaissance; Wargame,Area Majority / Influence; Hand Management; Tug of War; Variable Player Powers; Worker Placement,Card Games: Lane Battler; Components: Miniatures; Crowdfunding: Kickstarter; Digital Implementations: TableTop Simulator Mod (TTS); Theme: Steampunk,Paolo Mori,Mathieu Harlaut; Christophe Madura,Cool Mini Or Not; asmodee; Edge Entertainment; Pendragon Game Studio; Spaghetti Western Games,,,,,,,,477,,,,,,,,https://boardgamegeek.com/boardgame/158435/dogs-of-war,"Worker Placement meets Tug of War as you influence multiple battles, also hats."
863,Between Two Cities,2015,1,7,25,25,14,6.973,11621,1.82,863,14357,2515,44254,497,732242,,1.22,2364,78,2497,462,289,19,28,96,231,731,2000,4400,3100,808,195,City Building; Negotiation,Closed Drafting; Highest-Lowest Scoring; Neighbor Scope; Set Collection; Simultaneous Action Selection; Solo / Solitaire Game; Tile Placement,Crowdfunding: Kickstarter; Digital Implementations: Tabletopia; Misc: Watch It Played How To Videos; Organizations: Automa Factory; Players: Games with Solitaire Rules,Matthew O'Malley; Ben Rosset,Beth Sobel,Stonemaier Games; 64 Ounce Games; Arclight Games; Broadway Toys LTD; Ghenos Games; Korea Boardgames; Morning; Reflexshop; SD Games,['Morten Monrad Pedersen'],,['Christine Santana'],,,,,,,250,,,,,,https://boardgamegeek.com/boardgame/168435/between-two-cities,Build a shared city with each of your neighbours. Can you make both thrive?
864,Smart10,2017,2,8,20,120,10,7.463,3813,1.17,864,7798,686,32054,123,140850,21.99,1.19,408,441,330,29,41,4,8,17,29,107,437,1200,1400,501,165,Party Game; Trivia,Push Your Luck,Components: 3-Dimensional (3D); Digital Implementations: Tabletopia; Game: Smart10,Christoph Reiser; Arno Steinwender,(Uncredited); Aleksi Michelsson,Martinex; Mindtwister AB; asmodee; Belleville (Бельвіль); BoardM Factory; Brain Games; Broadway Toys LTD; MEBO Games; Mega Bleu; MINDOK; Peliko Oy; Piatnik; Red Glove; SD Games; Trefl; White Castle; Wilson Games,,,['Aleksi Michelsson'],,['Aleksi Michelsson'],,,,,202,,,,29,,https://boardgamegeek.com/boardgame/241590/smart10,"1 question, 10 possible answers and players take turns to find the right ones."
